Timestamp,Signal Type,Price,Additional Info
2025-04-04 14:34:31,Signal Generated: HOLD,84339.98,
2025-04-04 14:34:32,Signal Generated: HOLD,84325.22,
2025-04-04 14:34:33,Signal Generated: HOLD,84258.68,
2025-04-04 14:34:34,Signal Generated: HOLD,84268.46,
2025-04-04 14:34:35,Signal Generated: HOLD,84270.87,
2025-04-04 14:34:36,Signal Generated: HOLD,84270.87,
2025-04-04 14:34:37,Signal Generated: HOLD,84265.18,
2025-04-04 14:34:38,Signal Generated: HOLD,84271.55,
2025-04-04 14:34:39,Signal Generated: HOLD,84276.89,
2025-04-04 14:34:40,Signal Generated: HOLD,84276.9,
2025-04-04 14:34:41,Signal Generated: HOLD,84276.9,
2025-04-04 14:34:42,Signal Generated: HOLD,84276.89,
2025-04-04 14:34:43,Signal Generated: HOLD,84276.89,
2025-04-04 14:34:44,Signal Generated: HOLD,84276.9,
2025-04-04 14:34:45,Signal Generated: HOLD,84290.49,
2025-04-04 14:34:46,Signal Generated: HOLD,84290.49,
2025-04-04 14:34:47,Signal Generated: HOLD,84290.49,
2025-04-04 14:34:48,Signal Generated: HOLD,84274.41,
2025-04-04 14:34:49,Signal Generated: HOLD,84274.4,
2025-04-04 14:34:50,Signal Generated: HOLD,84274.41,
2025-04-04 14:34:51,Signal Generated: HOLD,84274.41,
2025-04-04 14:34:52,Signal Generated: HOLD,84274.41,
2025-04-04 14:34:53,Signal Generated: HOLD,84274.41,
2025-04-04 14:34:54,Signal Generated: HOLD,84274.4,
2025-04-04 14:34:55,Signal Generated: HOLD,84274.4,
2025-04-04 14:34:56,Signal Generated: HOLD,84268.51,
2025-04-04 14:34:57,Signal Generated: HOLD,84268.52,
2025-04-04 14:34:58,Signal Generated: HOLD,84262.76,
2025-04-04 14:34:59,Signal Generated: HOLD,84262.13,
2025-04-04 14:35:00,Signal Generated: HOLD,84259.46,
2025-04-04 14:35:01,Signal Generated: HOLD,84259.47,
2025-04-04 14:35:02,Signal Generated: HOLD,84259.47,
2025-04-04 14:35:03,Signal Generated: HOLD,84259.46,
2025-04-04 14:35:04,Signal Generated: HOLD,84259.47,
2025-04-04 14:35:05,Signal Generated: HOLD,84259.47,
2025-04-04 14:35:06,Signal Generated: HOLD,84259.47,
2025-04-04 14:35:07,Signal Generated: HOLD,84259.47,
2025-04-04 14:35:08,Signal Generated: HOLD,84259.46,
2025-04-04 14:35:09,Signal Generated: HOLD,84255.5,
2025-04-04 14:35:10,Signal Generated: HOLD,84249.67,
2025-04-04 14:35:11,Signal Generated: HOLD,84249.67,
2025-04-04 14:35:12,Signal Generated: HOLD,84249.67,
2025-04-04 14:35:13,Signal Generated: HOLD,84243.78,
2025-04-04 14:35:14,Signal Generated: HOLD,84243.78,
2025-04-04 14:35:15,Signal Generated: HOLD,84243.78,
2025-04-04 14:35:16,Signal Generated: HOLD,84243.78,
2025-04-04 14:35:17,Signal Generated: HOLD,84243.79,
2025-04-04 14:35:18,Signal Generated: HOLD,84238.24,
2025-04-04 14:35:19,Signal Generated: HOLD,84247.99,
2025-04-04 14:35:20,Signal Generated: HOLD,84247.98,
2025-04-04 14:35:21,Signal Generated: HOLD,84247.98,
2025-04-04 14:35:22,Signal Generated: HOLD,84247.98,
2025-04-04 14:35:23,Signal Generated: HOLD,84247.98,
2025-04-04 14:35:24,Signal Generated: HOLD,84247.98,
2025-04-04 14:35:25,Signal Generated: HOLD,84247.98,
2025-04-04 14:35:26,Signal Generated: HOLD,84247.99,
2025-04-04 14:35:27,Signal Generated: HOLD,84247.98,
2025-04-04 14:35:28,Signal Generated: HOLD,84247.99,
2025-04-04 14:35:29,Signal Generated: HOLD,84247.98,
2025-04-04 14:35:30,Signal Generated: HOLD,84247.98,
2025-04-04 14:35:31,Signal Generated: HOLD,84247.7,
2025-04-04 14:35:32,Signal Generated: HOLD,84247.69,
2025-04-04 14:35:33,Signal Generated: HOLD,84241.92,
2025-04-04 14:35:34,Signal Generated: HOLD,84241.92,
2025-04-04 14:35:35,Signal Generated: HOLD,84238.23,
2025-04-04 14:35:36,Signal Generated: HOLD,84238.23,
2025-04-04 14:35:37,Signal Generated: HOLD,84236.0,
2025-04-04 14:35:38,Signal Generated: HOLD,84235.52,
2025-04-04 14:35:39,Signal Generated: HOLD,84235.13,
2025-04-04 14:35:40,Signal Generated: HOLD,84235.12,
2025-04-04 14:35:41,Signal Generated: HOLD,84235.12,
2025-04-04 14:35:42,Signal Generated: HOLD,84223.84,
2025-04-04 14:35:43,Signal Generated: HOLD,84223.84,
2025-04-04 14:35:44,Signal Generated: HOLD,84223.84,
2025-04-04 14:35:45,Signal Generated: HOLD,84223.84,
2025-04-04 14:35:46,Signal Generated: HOLD,84210.95,
2025-04-04 14:35:47,Signal Generated: HOLD,84210.01,
2025-04-04 14:35:48,Signal Generated: HOLD,84200.01,
2025-04-04 14:35:49,Signal Generated: HOLD,84198.15,
2025-04-04 14:35:50,Signal Generated: HOLD,84198.15,
2025-04-04 14:35:51,Signal Generated: HOLD,84198.15,
2025-04-04 14:35:52,Signal Generated: HOLD,84197.59,
2025-04-04 14:35:53,Signal Generated: HOLD,84182.72,
2025-04-04 14:35:54,Signal Generated: HOLD,84183.24,
2025-04-04 14:35:55,Signal Generated: HOLD,84183.24,
2025-04-04 14:35:56,Signal Generated: HOLD,84183.24,
2025-04-04 14:35:57,Signal Generated: HOLD,84182.15,
2025-04-04 14:35:58,Signal Generated: HOLD,84182.15,
2025-04-04 14:35:59,Signal Generated: HOLD,84182.16,
2025-04-04 14:36:00,Signal Generated: HOLD,84178.57,
2025-04-04 14:36:01,Signal Generated: HOLD,84174.29,
2025-04-04 14:36:02,Signal Generated: HOLD,84164.88,
2025-04-04 14:36:03,Signal Generated: HOLD,84164.87,
2025-04-04 14:36:04,Signal Generated: HOLD,84156.36,
2025-04-04 14:36:05,Signal Generated: HOLD,84159.99,
2025-04-04 14:36:06,Signal Generated: HOLD,84160.0,
2025-04-04 14:36:07,Signal Generated: HOLD,84160.0,
2025-04-04 14:36:08,Signal Generated: HOLD,84159.99,
2025-04-04 14:36:09,Signal Generated: HOLD,84159.99,
2025-04-04 14:36:10,Signal Generated: HOLD,84160.0,
2025-04-04 14:36:11,Signal Generated: HOLD,84159.99,
2025-04-04 14:36:12,Signal Generated: HOLD,84160.0,
2025-04-04 14:36:13,Signal Generated: HOLD,84159.99,
2025-04-04 14:36:14,Signal Generated: HOLD,84159.99,
2025-04-04 14:36:15,Signal Generated: HOLD,84159.99,
2025-04-04 14:36:16,Signal Generated: HOLD,84159.99,
2025-04-04 14:36:17,Signal Generated: HOLD,84165.0,
2025-04-04 14:36:18,Signal Generated: HOLD,84164.99,
2025-04-04 14:36:19,Signal Generated: HOLD,84164.99,
2025-04-04 14:36:20,Signal Generated: HOLD,84164.99,
2025-04-04 14:36:21,Signal Generated: HOLD,84164.99,
2025-04-04 14:36:22,Signal Generated: HOLD,84153.43,
2025-04-04 14:36:23,Signal Generated: HOLD,84153.42,
2025-04-04 14:36:24,Signal Generated: HOLD,84153.42,
2025-04-04 14:36:25,Signal Generated: HOLD,84153.42,
2025-04-04 14:36:26,Signal Generated: HOLD,84153.42,
2025-04-04 14:36:27,Signal Generated: HOLD,84153.42,
2025-04-04 14:36:28,Signal Generated: HOLD,84153.42,
2025-04-04 14:36:29,Signal Generated: HOLD,84153.42,
2025-04-04 14:36:30,Signal Generated: HOLD,84153.41,
2025-04-04 14:36:31,Signal Generated: HOLD,84152.96,
2025-04-04 14:36:32,Signal Generated: HOLD,84142.39,
2025-04-04 14:36:33,Signal Generated: HOLD,84142.38,
2025-04-04 14:36:34,Signal Generated: HOLD,84140.81,
2025-04-04 14:36:35,Signal Generated: HOLD,84140.81,
2025-04-04 14:36:36,Signal Generated: HOLD,84136.23,
2025-04-04 14:36:37,Signal Generated: HOLD,84136.23,
2025-04-04 14:36:38,Signal Generated: HOLD,84133.36,
2025-04-04 14:36:39,Signal Generated: HOLD,84132.05,
2025-04-04 14:36:40,Signal Generated: HOLD,84132.05,
2025-04-04 14:36:41,Signal Generated: HOLD,84132.05,
2025-04-04 14:36:42,Signal Generated: HOLD,84132.05,
2025-04-04 14:36:43,Signal Generated: HOLD,84132.05,
2025-04-04 14:36:44,Signal Generated: HOLD,84132.05,
2025-04-04 14:36:45,Signal Generated: HOLD,84126.17,
2025-04-04 14:36:46,Signal Generated: HOLD,84126.16,
2025-04-04 14:36:47,Signal Generated: HOLD,84126.16,
2025-04-04 14:36:48,Signal Generated: HOLD,84128.19,
2025-04-04 14:36:49,Signal Generated: HOLD,84137.69,
2025-04-04 14:36:50,Signal Generated: HOLD,84137.7,
2025-04-04 14:36:51,Signal Generated: HOLD,84137.69,
2025-04-04 14:36:52,Signal Generated: HOLD,84137.69,
2025-04-04 14:36:53,Signal Generated: HOLD,84137.7,
2025-04-04 14:36:54,Signal Generated: HOLD,84137.69,
2025-04-04 14:36:55,Signal Generated: HOLD,84137.69,
2025-04-04 14:36:56,Signal Generated: HOLD,84160.0,
2025-04-04 14:36:57,Signal Generated: HOLD,84159.99,
2025-04-04 14:36:58,Signal Generated: HOLD,84159.99,
2025-04-04 14:36:59,Signal Generated: HOLD,84161.78,
2025-04-04 14:37:00,Signal Generated: HOLD,84161.84,
2025-04-04 14:37:01,Signal Generated: HOLD,84165.0,
2025-04-04 14:37:02,Signal Generated: HOLD,84172.82,
2025-04-04 14:37:03,Signal Generated: HOLD,84173.17,
2025-04-04 14:37:04,Signal Generated: HOLD,84180.74,
2025-04-04 14:37:05,Signal Generated: HOLD,84180.73,
2025-04-04 14:37:06,Signal Generated: HOLD,84183.56,
2025-04-04 14:37:07,Signal Generated: HOLD,84183.56,
2025-04-04 14:37:08,Signal Generated: HOLD,84183.57,
2025-04-04 14:37:09,Signal Generated: HOLD,84183.57,
2025-04-04 14:37:10,Signal Generated: HOLD,84173.18,
2025-04-04 14:37:11,Signal Generated: HOLD,84173.18,
2025-04-04 14:37:12,Signal Generated: HOLD,84173.17,
2025-04-04 14:37:13,Signal Generated: HOLD,84179.4,
2025-04-04 14:37:14,Signal Generated: HOLD,84179.4,
2025-04-04 14:37:15,Signal Generated: HOLD,84179.39,
2025-04-04 14:37:16,Signal Generated: HOLD,84183.56,
2025-04-04 14:37:17,Signal Generated: HOLD,84190.0,
2025-04-04 14:37:18,Signal Generated: HOLD,84199.99,
2025-04-04 14:37:19,Signal Generated: HOLD,84199.99,
2025-04-04 14:37:20,Signal Generated: HOLD,84200.0,
2025-04-04 14:37:21,Signal Generated: HOLD,84207.54,
2025-04-04 14:37:22,Signal Generated: HOLD,84214.01,
2025-04-04 14:37:23,Signal Generated: HOLD,84214.01,
2025-04-04 14:37:24,Signal Generated: HOLD,84214.02,
2025-04-04 14:37:25,Signal Generated: HOLD,84214.02,
2025-04-04 14:37:26,Signal Generated: HOLD,84220.0,
2025-04-04 14:37:27,Signal Generated: HOLD,84220.0,
2025-04-04 14:37:28,Signal Generated: HOLD,84223.48,
2025-04-04 14:37:29,Signal Generated: HOLD,84223.67,
2025-04-04 14:37:30,Signal Generated: HOLD,84223.67,
2025-04-04 14:37:31,Signal Generated: HOLD,84223.68,
2025-04-04 14:37:32,Signal Generated: HOLD,84223.67,
2025-04-04 14:37:33,Signal Generated: HOLD,84223.68,
2025-04-04 14:37:34,Signal Generated: HOLD,84231.0,
2025-04-04 14:37:35,Signal Generated: HOLD,84226.63,
2025-04-04 14:37:36,Signal Generated: HOLD,84226.62,
2025-04-04 14:37:37,Signal Generated: HOLD,84222.14,
2025-04-04 14:37:38,Signal Generated: HOLD,84222.14,
2025-04-04 14:37:39,Signal Generated: HOLD,84222.14,
2025-04-04 14:37:40,Signal Generated: HOLD,84222.13,
2025-04-04 14:37:41,Signal Generated: HOLD,84222.13,
2025-04-04 14:37:42,Signal Generated: HOLD,84222.13,
2025-04-04 14:37:43,Signal Generated: HOLD,84219.2,
2025-04-04 14:37:44,Signal Generated: HOLD,84219.2,
2025-04-04 14:37:45,Signal Generated: HOLD,84219.2,
2025-04-04 14:37:46,Signal Generated: HOLD,84219.2,
2025-04-04 14:37:47,Signal Generated: HOLD,84219.21,
2025-04-04 14:37:48,Signal Generated: HOLD,84220.0,
2025-04-04 14:37:49,Signal Generated: HOLD,84219.99,
2025-04-04 14:37:50,Signal Generated: HOLD,84220.0,
2025-04-04 14:37:51,Signal Generated: HOLD,84220.0,
2025-04-04 14:37:52,Signal Generated: HOLD,84220.0,
2025-04-04 14:37:53,Signal Generated: HOLD,84228.43,
2025-04-04 14:37:54,Signal Generated: HOLD,84228.46,
2025-04-04 14:37:55,Signal Generated: HOLD,84228.45,
2025-04-04 14:37:56,Signal Generated: HOLD,84228.46,
2025-04-04 14:37:57,Signal Generated: HOLD,84228.46,
2025-04-04 14:37:58,Signal Generated: HOLD,84228.45,
2025-04-04 14:37:59,Signal Generated: HOLD,84238.22,
2025-04-04 14:38:00,Signal Generated: HOLD,84243.69,
2025-04-04 14:38:01,Signal Generated: HOLD,84243.7,
2025-04-04 14:38:02,Signal Generated: HOLD,84243.69,
2025-04-04 15:00:44,Not enough data for signal,,
2025-04-04 15:00:44,Not enough data for signal,,
2025-04-04 15:00:44,Not enough data for signal,,
2025-04-04 15:00:44,Not enough data for signal,,
2025-04-04 15:00:44,Not enough data for signal,,
2025-04-04 15:00:44,Not enough data for signal,,
2025-04-04 15:00:45,Not enough data for signal,,
2025-04-04 15:00:45,Not enough data for signal,,
2025-04-04 15:00:45,Not enough data for signal,,
2025-04-04 15:00:45,Not enough data for signal,,
2025-04-04 15:00:45,Not enough data for signal,,
2025-04-04 15:00:45,Not enough data for signal,,
2025-04-04 15:00:45,Not enough data for signal,,
2025-04-04 15:00:45,Not enough data for signal,,
2025-04-04 15:00:45,Not enough data for signal,,
2025-04-04 15:00:45,Not enough data for signal,,
2025-04-04 15:00:45,Not enough data for signal,,
2025-04-04 15:00:45,Not enough data for signal,,
2025-04-04 15:00:45,Not enough data for signal,,
2025-04-04 15:00:45,Signal Generated: HOLD,83194.52,
2025-04-04 15:00:45,Signal Generated: HOLD,83311.31,
2025-04-04 15:00:45,Signal Generated: HOLD,83107.46,
2025-04-04 15:00:45,Signal Generated: HOLD,83215.99,
2025-04-04 15:00:45,Signal Generated: HOLD,83274.55,
2025-04-04 15:00:45,Signal Generated: HOLD,83252.98,
2025-04-04 15:00:45,Signal Generated: HOLD,83258.68,
2025-04-04 15:00:45,Signal Generated: HOLD,83265.7,
2025-04-04 15:00:45,Signal Generated: SELL,83117.82,
2025-04-04 15:00:45,Signal Generated: SELL,83076.58,
2025-04-04 15:00:45,Signal Generated: SELL,83114.7,
2025-04-04 15:00:45,Signal Generated: SELL,83094.0,
2025-04-04 15:00:45,Signal Generated: SELL,83094.58,
2025-04-04 15:00:45,Signal Generated: SELL,83044.4,
2025-04-04 15:00:45,Signal Generated: SELL,83009.65,
2025-04-04 15:00:45,Signal Generated: SELL,83020.68,
2025-04-04 15:00:45,Signal Generated: SELL,82992.88,
2025-04-04 15:00:45,Signal Generated: SELL,83003.21,
2025-04-04 15:00:45,Signal Generated: SELL,82977.41,
2025-04-04 15:00:45,Signal Generated: HOLD,82929.41,
2025-04-04 15:00:45,Signal Generated: HOLD,82920.01,
2025-04-04 15:00:45,Signal Generated: HOLD,82941.99,
2025-04-04 15:00:45,Signal Generated: HOLD,82920.43,
2025-04-04 15:00:45,Signal Generated: HOLD,82923.67,
2025-04-04 15:00:45,Signal Generated: HOLD,82918.08,
2025-04-04 15:00:45,Signal Generated: HOLD,82923.21,
2025-04-04 15:00:45,Signal Generated: HOLD,82943.47,
2025-04-04 15:00:45,Signal Generated: HOLD,82926.37,
2025-04-04 15:00:45,Signal Generated: HOLD,82939.52,
2025-04-04 15:00:45,Signal Generated: HOLD,82945.82,
2025-04-04 15:00:45,Signal Generated: HOLD,82926.87,
2025-04-04 15:00:45,Signal Generated: HOLD,82880.0,
2025-04-04 15:00:45,Signal Generated: HOLD,82855.02,
2025-04-04 15:00:45,Signal Generated: HOLD,82864.63,
2025-04-04 15:00:45,Signal Generated: HOLD,82859.9,
2025-04-04 15:00:45,Signal Generated: HOLD,82860.59,
2025-04-04 15:00:45,Signal Generated: HOLD,82813.68,
2025-04-04 15:00:45,Signal Generated: HOLD,82708.99,
2025-04-04 15:00:45,Signal Generated: HOLD,82618.48,
2025-04-04 15:00:45,Signal Generated: HOLD,82622.59,
2025-04-04 15:00:45,Signal Generated: HOLD,82695.91,
2025-04-04 15:00:45,Signal Generated: HOLD,82782.11,
2025-04-04 15:00:45,Signal Generated: HOLD,82796.33,
2025-04-04 15:00:45,Signal Generated: HOLD,82857.11,
2025-04-04 15:00:45,Signal Generated: HOLD,82908.14,
2025-04-04 15:00:45,Signal Generated: HOLD,82902.13,
2025-04-04 15:00:45,Signal Generated: BUY,82868.12,
2025-04-04 15:00:45,Signal Generated: BUY,82900.02,
2025-04-04 15:00:45,Signal Generated: BUY,82942.42,
2025-04-04 15:00:45,Signal Generated: BUY,82986.22,
2025-04-04 15:00:45,Signal Generated: BUY,83009.42,
2025-04-04 15:00:45,Signal Generated: BUY,83010.0,
2025-04-04 15:00:45,Signal Generated: BUY,83052.92,
2025-04-04 15:00:45,Signal Generated: BUY,83043.65,
2025-04-04 15:00:45,Signal Generated: BUY,83055.04,
2025-04-04 15:00:45,Signal Generated: BUY,83059.88,
2025-04-04 15:00:45,Signal Generated: BUY,83108.02,
2025-04-04 15:00:45,Signal Generated: BUY,83150.81,
2025-04-04 15:00:45,Signal Generated: BUY,83145.26,
2025-04-04 15:00:45,Signal Generated: BUY,83131.54,
2025-04-04 15:00:45,Signal Generated: BUY,83138.0,
2025-04-04 15:00:45,Signal Generated: BUY,83090.61,
2025-04-04 15:00:45,Signal Generated: BUY,83075.47,
2025-04-04 15:00:45,Signal Generated: BUY,83133.63,
2025-04-04 15:00:45,Signal Generated: BUY,83083.65,
2025-04-04 15:00:45,Signal Generated: SELL,82986.46,
2025-04-04 15:00:46,Signal Generated: SELL,82933.97,
2025-04-04 15:00:46,Signal Generated: SELL,82952.83,
2025-04-04 15:00:46,Signal Generated: SELL,82959.99,
2025-04-04 15:00:46,Signal Generated: SELL,82930.99,
2025-04-04 15:00:46,Signal Generated: HOLD,82933.97,
2025-04-04 15:00:46,Signal Generated: HOLD,82930.01,
2025-04-04 15:00:46,Signal Generated: HOLD,82916.1,
2025-04-04 15:00:46,Signal Generated: HOLD,82902.04,
2025-04-04 15:00:46,Signal Generated: HOLD,82900.0,
2025-04-04 15:00:46,Signal Generated: HOLD,82906.38,
2025-04-04 15:00:46,Signal Generated: HOLD,82928.67,
2025-04-04 15:00:46,Signal Generated: HOLD,82913.57,
2025-04-04 15:00:46,Signal Generated: HOLD,82908.88,
2025-04-04 15:00:46,Signal Generated: HOLD,82909.96,
2025-04-04 15:00:46,Signal Generated: HOLD,82874.84,
2025-04-04 15:00:46,Signal Generated: HOLD,82853.98,
2025-04-04 15:00:46,Signal Generated: HOLD,82891.23,
2025-04-04 15:00:46,Signal Generated: HOLD,82880.0,
2025-04-04 15:00:46,Signal Generated: HOLD,82894.61,
2025-04-04 15:00:46,Signal Generated: HOLD,82926.1,
2025-04-04 15:00:46,Signal Generated: BUY,82970.53,
2025-04-04 15:00:46,Signal Generated: BUY,82967.19,
2025-04-04 15:00:46,Signal Generated: BUY,83000.0,
2025-04-04 15:00:46,Signal Generated: BUY,82986.83,
2025-04-04 15:00:46,Signal Generated: BUY,82982.78,
2025-04-04 15:00:46,Signal Generated: BUY,82962.0,
2025-04-04 15:00:46,Signal Generated: SELL,82890.88,
2025-04-04 15:00:46,Signal Generated: SELL,82851.76,
2025-04-04 15:00:46,Signal Generated: SELL,82856.21,
2025-04-04 15:00:46,Signal Generated: SELL,82829.48,
2025-04-04 15:00:46,Signal Generated: SELL,82768.01,
2025-04-04 15:00:46,Signal Generated: SELL,82793.21,
2025-04-04 15:00:46,Signal Generated: SELL,82870.0,
2025-04-04 15:00:46,Signal Generated: HOLD,82890.33,
2025-04-04 15:00:46,Signal Generated: HOLD,82910.86,
2025-04-04 15:00:46,Signal Generated: HOLD,82908.29,
2025-04-04 15:00:46,Signal Generated: HOLD,82980.0,
2025-04-04 15:00:46,Signal Generated: HOLD,82981.13,
2025-04-04 15:00:46,Signal Generated: HOLD,82975.38,
2025-04-04 15:00:46,Signal Generated: SELL,82876.24,
2025-04-04 15:00:46,Signal Generated: SELL,82838.25,
2025-04-04 15:00:46,Signal Generated: SELL,82818.86,
2025-04-04 15:00:46,Signal Generated: SELL,82809.84,
2025-04-04 15:00:46,Signal Generated: SELL,82811.98,
2025-04-04 15:00:46,Signal Generated: HOLD,82838.83,
2025-04-04 15:00:46,Signal Generated: SELL,82792.45,
2025-04-04 15:00:46,Signal Generated: SELL,82821.41,
2025-04-04 15:00:46,Signal Generated: SELL,82795.6,
2025-04-04 15:00:46,Signal Generated: SELL,82807.4,
2025-04-04 15:00:46,Signal Generated: HOLD,82878.43,
2025-04-04 15:00:46,Signal Generated: SELL,82841.04,
2025-04-04 15:00:46,Signal Generated: SELL,82832.76,
2025-04-04 15:00:46,Signal Generated: HOLD,82963.52,
2025-04-04 15:00:46,Signal Generated: BUY,82953.97,
2025-04-04 15:00:46,Signal Generated: BUY,82975.45,
2025-04-04 15:00:46,Signal Generated: BUY,83016.0,
2025-04-04 15:00:46,Signal Generated: BUY,82976.34,
2025-04-04 15:00:46,Signal Generated: BUY,83004.92,
2025-04-04 15:00:46,Signal Generated: BUY,83003.66,
2025-04-04 15:00:46,Signal Generated: BUY,83054.17,
2025-04-04 15:00:46,Signal Generated: BUY,83002.0,
2025-04-04 15:00:46,Signal Generated: BUY,82976.71,
2025-04-04 15:00:46,Signal Generated: BUY,82961.02,
2025-04-04 15:00:46,Signal Generated: BUY,82954.49,
2025-04-04 15:00:47,Signal Generated: BUY,82961.84,
2025-04-04 15:00:47,Signal Generated: HOLD,82903.59,
2025-04-04 15:00:47,Signal Generated: SELL,82726.97,
2025-04-04 15:00:47,Signal Generated: SELL,82698.11,
2025-04-04 15:00:47,Signal Generated: SELL,82725.93,
2025-04-04 15:00:47,Signal Generated: SELL,82773.99,
2025-04-04 15:00:47,Signal Generated: SELL,82776.19,
2025-04-04 15:00:47,Signal Generated: SELL,82779.7,
2025-04-04 15:00:47,Signal Generated: SELL,82735.59,
2025-04-04 15:00:47,Signal Generated: SELL,82723.95,
2025-04-04 15:00:47,Signal Generated: HOLD,82739.99,
2025-04-04 15:00:47,Signal Generated: HOLD,82709.4,
2025-04-04 15:00:47,Signal Generated: HOLD,82725.15,
2025-04-04 15:00:47,Signal Generated: HOLD,82722.01,
2025-04-04 15:00:47,Signal Generated: HOLD,82729.04,
2025-04-04 15:00:47,Signal Generated: HOLD,82784.44,
2025-04-04 15:00:47,Signal Generated: HOLD,82790.15,
2025-04-04 15:00:47,Signal Generated: HOLD,82837.17,
2025-04-04 15:00:47,Signal Generated: HOLD,82784.76,
2025-04-04 15:00:47,Signal Generated: HOLD,82792.46,
2025-04-04 15:00:47,Signal Generated: HOLD,82801.65,
2025-04-04 15:00:47,Signal Generated: HOLD,82755.2,
2025-04-04 15:00:47,Signal Generated: HOLD,82782.0,
2025-04-04 15:00:47,Signal Generated: HOLD,82813.31,
2025-04-04 15:00:47,Signal Generated: HOLD,82771.5,
2025-04-04 15:00:47,Signal Generated: BUY,82795.65,
2025-04-04 15:00:47,Signal Generated: BUY,82835.35,
2025-04-04 15:00:47,Signal Generated: BUY,82826.35,
2025-04-04 15:00:47,Signal Generated: HOLD,82782.75,
2025-04-04 15:00:47,Signal Generated: BUY,82809.99,
2025-04-04 15:00:47,Signal Generated: BUY,82818.52,
2025-04-04 15:00:47,Signal Generated: HOLD,82825.63,
2025-04-04 15:00:47,Signal Generated: SELL,82739.14,
2025-04-04 15:00:47,Signal Generated: SELL,82726.74,
2025-04-04 15:00:47,Signal Generated: SELL,82750.01,
2025-04-04 15:00:47,Signal Generated: SELL,82733.71,
2025-04-04 15:00:47,Signal Generated: SELL,82742.0,
2025-04-04 15:00:47,Signal Generated: SELL,82764.15,
2025-04-04 15:00:47,Signal Generated: SELL,82703.64,
2025-04-04 15:00:47,Signal Generated: SELL,82679.78,
2025-04-04 15:00:47,Signal Generated: SELL,82700.0,
2025-04-04 15:00:47,Signal Generated: SELL,82707.57,
2025-04-04 15:00:47,Signal Generated: SELL,82722.1,
